event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
LBY11911,2024-12-27,2024,1,Demonstrations,Riots,Violent demonstration,Rioters (Libya),Sabratha Communal Group (Libya),Rioters,,,,Rioters only,,434,Northern Africa,Libya,West,An Nuqat al Khams,,Sabratha,32.7934,12.4885,1,Akhbar Libya; Al Marsad; Libya24,National,"On 27 December 2024, overnight rioters blocked a road with burning tires in Sabratha (An Nuqat al Khams, West) in a demonstration over a problem with the sewage system following heavy rains. They threatened to oust the municipal council and escalate the crisis to the Tripoli government if solutions are not found.",0,crowd size=no report,1754958639
LBY11912,2024-12-29,2024,1,Demonstrations,Riots,Violent demonstration,Rioters (Libya),Sabratha Communal Group (Libya),Rioters,,,,Rioters only,,434,Northern Africa,Libya,West,An Nuqat al Khams,,Sabratha,32.7934,12.4885,1,Akhbar Libya; Al Marsad; Libya24,National,"On 29 December 2024, for the second day in a row, rioters blocked, with earth mounds and burning tires, a road and the access to the town hall in Sabratha (An Nuqat al Khams, West) during a demonstration over a problem with the sewage system and poor infrastructure management following heavy rains. Rioters threatened to oust the municipal council and escalate the crisis to the Tripoli government if solutions are not found.",0,crowd size=no report,1754958639
LBY11913,2025-01-06,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Libya),,Rioters,,,,Rioters only,,434,Northern Africa,Libya,West,An Nuqat al Khams,,Sabratha,32.7934,12.4885,1,Address Libya; Akhbar Libya,Subnational-National,"On 6 January 2025, overnight, rioters burned tires during a demonstration against the GNU and PM Abdulhamid Dbeiba in Sabratha (An Nuqat al Khams, West). The demonstration followed an interview of former Foreign Minister Najla al-Mangoush on Al Jazeera in which she spoke about her meeting with her Israeli counterpart Eli Cohen in August 2023, which in turn reignited speculation that the GNU intends to normalize relations with Israel. Similar demonstrations took place in other cities of western Libya on the same night (all coded separately).",0,crowd size=no report,1754958639
LBY11914,2024-03-02,2024,1,Political violence,Battles,Armed clash,Awlad Saqr Clan Militia (Libya),,Identity militia,Mohamed Bahroun Militia (Libya),,Identity militia,Identity militia-Identity militia,,434,Northern Africa,Libya,West,Az Zawiyah,,Al Harsha,32.7667,12.6666,1,Address Libya; Akhbar Libya; Al Marsad; Libya Observer,Subnational-National,"On 2 March 2024, a gunman from the Awlad Saqr tribe and members of the Al Isnad militia engaged in an armed clash in Al Harsha (Az Zawiyah, West). 1 member of Al Isnad was killed on the spot, and another died shortly after being hospitalized. Total fatalities coded as 2. The clash sparked wider clashes in Zawiyah (coded separately).",2,,1759192014
LBY11916,2024-02-26,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Zawiya Communal Militia (Libya),,Identity militia,Mohamed Bahroun Militia (Libya),,Identity militia,Identity militia-Identity militia,,434,Northern Africa,Libya,West,Az Zawiyah,,Az Zawiyah,32.7571,12.7276,1,Akhbar Libya; Al Marsad; Libya24,National,"On 26 February 2024, an armed group (likely a Zawiyah communal militia, based on location) fired an RPG at a member of the Al Isnad militia in Az Zawiyah (Az Zawiyah, West). He was killed. No further information is available.",1,,1759192014
LBY11917,2024-03-02,2024,1,Strategic developments,Strategic developments,Change to group/activity,Al Silaa Brigade (Libya),,Political militia,,,,Political militia only,,434,Northern Africa,Libya,West,Az Zawiyah,,Az Zawiyah,32.7571,12.7276,2,Akhbar Libya; Al Marsad; Libya Observer,National,"Security measures: On 2 March 2024, the 103rd Battalion deployed as a neutral force to Al Harsha and Az Zawiyah (Az Zawiyah, West) in order to separate members of an Awlad Saqr tribal militia and the Al Isnad militia, which had engaged in an armed clash in the area on the same day (coded separately).",0,,1759192014
LBY11918,2024-03-02,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Zawiya Communal Militia (Libya),,Identity militia,Stability Support Apparatus,,Political militia,Political militia-Identity militia,,434,Northern Africa,Libya,West,Az Zawiyah,,Az Zawiyah,32.7571,12.7276,1,Akhbar Libya; Libya24,National,"On 2 March 2024, an armed group (likely a Zawiyah communal militia, based on location) launched a mortar shell at the headquarters of the Stability Support Apparatus (SSA) in Az Zawiyah (Az Zawiyah, West). 6 members of the SSA were wounded, but there were no fatalities. The attack took place in the midst of an armed clash in the town between members of the Awlad Saqr tribe and Al Isnad militia (coded separately).",0,,1759192014
LBY11919,2024-03-05,2024,1,Political violence,Violence against civilians,Attack,Zawiya Communal Militia (Libya),,Identity militia,Civilians (Libya),,Civilians,Identity militia-Civilians,Civilian targeting,434,Northern Africa,Libya,West,Az Zawiyah,,Az Zawiyah,32.7571,12.7276,1,Akhbar Libya; Libya24,National,"On 5 March 2024, an armed group (likely a Zawiyah communal militia, based on location) shot dead 2 people in Az Zawiyah (Az Zawiyah, West). One of the victims was the brother of a local Al Isnad militia leader, but it is not known whether he personally belonged to the group as well.",2,,1736845157
LBY11920,2024-03-11,2024,1,Political violence,Violence against civilians,Attack,Zawiya Communal Militia (Libya),,Identity militia,Civilians (Libya),,Civilians,Identity militia-Civilians,Civilian targeting,434,Northern Africa,Libya,West,Az Zawiyah,,Az Zawiyah,32.7571,12.7276,1,Address Libya; Al Marsad,Subnational-National,"On 11 March 2024, an armed group (likely a Zawiya communal militia, based on location) shot dead a civilian in Az Zawiyah (Az Zawiyah, West).",1,,1736845157
LBY11921,2024-03-12,2024,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Libya),,Political militia,Civilians (Libya),Al Silaa Brigade (Libya),Civilians,Political militia-Civilians,Civilian targeting,434,Northern Africa,Libya,West,Az Zawiyah,,Az Zawiyah,32.7571,12.7276,1,Libya24,National,"On 12 March 2024, an unidentified armed group killed a member of Al Sila Brigade in Az Zawiyah (Az Zawiyah, West). The victim's family claimed that the killing took place after his release from prison and was committed out of revenge by a family with whom he had a feud.",1,,1759192014
