event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BHR13470,2025-02-26,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Northern,,,Al Diraz,26.2181,50.4706,1,14 February Revolution Youth Coalition; Bahrain Alyoum; LuaLua TV,Other-National,"On 26 February 2025, demonstrators, including February 14 Youth Coalition, held a protest march in Al Diraz (Northern) as part of a symbolic funeral to honor Hassan Nasrallah the general secretary of Lebanese Hezbollah, to show support of the resistance against Israel, and to express their rejection of Bahrain's normalization with Israel.",0,crowd size=no report,1741125153
BHR13471,2025-02-26,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Capital,,,Al Akr,26.1431,50.6103,1,14 February Revolution Youth Coalition,Other,"On 26 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Al Akr (Capital) as a part of a demonstration against the deployment of the police forces and their interventions in symbolic funerals held for Hassan Nasrallah the general secretary of Lebanese Hezbollah in different areas across Bahrain.",0,crowd size=no report,1741125153
BHR13474,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Northern,,,Abu Saybi,26.2175,50.5069,1,14 February Revolution Youth Coalition; Instagram,Other-New media,"On 22 February 2025, demonstrators, including February 14 Youth Coalition, held a protest march in Abu Saybi (Northern) as a part of a symbolic funeral to honor Hassan Nasrallah the general secretary of Lebanese Hezbollah, to show support of the resistance against Israel, in solidarity with Palestinian people, and expressed their rejection of Bahrain's normalization with Israel.",0,crowd size=large,1741125153
BHR13475,2025-02-25,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Northern,,,Al Malikiyah,26.098,50.4866,1,14 February Revolution Youth Coalition,Other,"On 25 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Al Malikiyah (Northern) as a part of a demonstration against the deployment of the police forces and their interventions in symbolic funerals held for Hassan Nasrallah the general secretary of Lebanese Hezbollah in different areas across Bahrain.",0,crowd size=no report,1741125153
BHR13476,2025-02-25,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Southern,,,Nuwaidrat,26.1347,50.5975,1,14 February Revolution Youth Coalition,Other,"On 25 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Nuwaidrat (Southern) as a part of a demonstration against the deployment of the police forces and their interventions in symbolic funerals held for Hassan Nasrallah the general secretary of Lebanese Hezbollah in different areas across Bahrain.",0,crowd size=no report,1741125153
BHR13477,2025-02-24,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Capital,,,Tubli,26.1869,50.5494,1,14 February Revolution Youth Coalition,Other,"On 24 February 2025, demonstrators, including February 14 Youth Coalition, held a protest march in Tubli (Capital) as part of a symbolic funeral to honor Hassan Nasrallah the general secretary of Lebanese Hezbollah and to show support of the resistance against Israel.",0,crowd size=no report,1741125153
BHR13478,2025-02-23,2025,1,Demonstrations,Protests,Protest with intervention,Protesters (Bahrain),,Protesters,Police Forces of Bahrain (1999-),,State forces,State forces-Protesters,,48,Middle East,Bahrain,Northern,,,Al Diraz,26.2181,50.4706,1,Bahrain Alyoum,National,"On 23 February 2025, demonstrators held a protest march in Al Diraz (Northern) as part of a symbolic funeral to honor Hassan Nasrallah the general secretary of Lebanese Hezbollah and to show support of the resistance against Israel. Police forces intervened and stopped the protest and arrested some of the protesters.",0,crowd size=no report,1753969827
BHR13479,2025-02-24,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Northern,,,Shahrakkan,26.0753,50.5014,1,14 February Revolution Youth Coalition,Other,"On 24 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Shahrakkan (Northern) as a part of a demonstration against the deployment of the police forces and their interventions in symbolic funerals held for Hassan Nasrallah the general secretary of Lebanese Hezbollah in different areas across Bahrain.",0,crowd size=no report,1741125153
BHR13482,2025-02-23,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Capital,,,Jidd Hafs,26.2167,50.5333,1,14 February Revolution Youth Coalition,Other,"On 23 February 2025, demonstrators, including February 14 Youth Coalition, held a protest march in Jidd Hafs (Capital) as part of a symbolic funeral to honor Hassan Nasrallah the general secretary of Lebanese Hezbollah, to show support of the resistance against Israel, in solidarity with Palestinian people, and expressed their rejection of Bahrain's normalization with Israel. Police forces were deployed but did not intervene directly.",0,crowd size=no report,1741125153
BHR13483,2025-02-23,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Capital,,,Al Akr,26.1431,50.6103,1,14 February Revolution Youth Coalition,Other,"On 23 February 2025, demonstrators, including February 14 Youth Coalition, held a protest march in Al Akr (Capital) as part of a symbolic funeral to honor Hassan Nasrallah the general secretary of Lebanese Hezbollah, to show support of the resistance against Israel, in solidarity with Palestinian people, and expressed their rejection of Bahrain's normalization with Israel. police forces were deployed but did not intervene.",0,crowd size=no report,1741125153
BHR13484,2025-02-23,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Muharraq,,,Samahij,26.28,50.635,1,14 February Revolution Youth Coalition,Other,"On 23 February 2025, demonstrators, including February 14 Youth Coalition, held a protest march in Samahij (Muharraq) as part of a symbolic funeral to honor Hassan Nasrallah the general secretary of Lebanese Hezbollah, to show support of the resistance against Israel, in solidarity with Palestinian people, and expressed their rejection of Bahrain's normalization with Israel. Police forces were deployed but did not intervene in the protest.",0,crowd size=no report,1741125153
BHR13485,2025-02-23,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),Al Wafa Islamic Party; February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Northern,,,Bu Quwa,26.2047,50.52,1,14 February Revolution Youth Coalition; Al Wafa,Other,"On 23 February 2025, demonstrators, including February 14 Youth Coalition and Al Wafa Islamic Party, held a protest march in Bu Quwa (Northern) as part of a symbolic funeral to honor Hassan Nasrallah the general secretary of Lebanese Hezbollah, to show support of the resistance against Israel, in solidarity with Palestinian people, and expressed their rejection of Bahrain's normalization with Israel.",0,crowd size=no report,1741125153
BHR13486,2025-02-23,2025,1,Demonstrations,Protests,Protest with intervention,Protesters (Bahrain),Al Wafa Islamic Party; February 14 Youth Coalition,Protesters,Police Forces of Bahrain (1999-),,State forces,State forces-Protesters,,48,Middle East,Bahrain,Capital,,,Nabih Saleh,26.183,50.585,1,14 February Revolution Youth Coalition; Al Wafa; Bahrain Alyoum,Other-National,"On 23 February 2025, demonstrators, including February 14 Youth Coalition and Al Wafa Islamic Party, held a protest march in Nabih Saleh (Capital) as part of a symbolic funeral to honor Hassan Nasrallah the general secretary of Lebanese Hezbollah, to show support of the resistance against Israel, in solidarity with Palestinian people, and expressed their rejection of Bahrain's normalization with Israel. police forces intervened and spread the protesters by force.",0,crowd size=no report,1753969827
BHR13487,2025-02-23,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),Al Wafa Islamic Party; February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Northern,,,Sar,26.1942,50.4819,1,14 February Revolution Youth Coalition; Al Wafa; Bahrain Alyoum,Other-National,"On 23 February 2025, demonstrators, including February 14 Youth Coalition and Al Wafa Islamic Party, held a protest march in Sar (Northern) as part of a symbolic funeral to honor Hassan Nasrallah the general secretary of Lebanese Hezbollah, to show support of the resistance against Israel, in solidarity with Palestinian people, and expressed their rejection of Bahrain's normalization with Israel.",0,crowd size=no report,1741125153
BHR13488,2025-02-23,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Northern,,,Karzakkan,26.1156,50.4819,1,14 February Revolution Youth Coalition; Al Wafa; Bahrain Alyoum,Other-National,"On 23 February 2025, demonstrators, including February 14 Youth Coalition, held a protest march in Karzakkan (Northern) as part of a symbolic funeral to honor Hassan Nasrallah the general secretary of Lebanese Hezbollah, to show support of the resistance against Israel, in solidarity with Palestinian people, and expressed their rejection of Bahrain's normalization with Israel.",0,crowd size=no report,1741125153
BHR13489,2025-02-23,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Northern,,,Aali,26.1619,50.5164,1,14 February Revolution Youth Coalition; Al Wafa; Instagram,Other-New media,"On 23 February 2025, demonstrators, including February 14 Youth Coalition, held a protest march in Aali (Northern) as part of a symbolic funeral to honor Hassan Nasrallah the general secretary of Lebanese Hezbollah, to show support of the resistance against Israel, in solidarity with Palestinian people, and expressed their rejection of Bahrain's normalization with Israel.",0,crowd size=no report,1741125153
