event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IRQ57978,2024-08-14,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,,,,External/Other forces only,,368,Middle East,Iraq,Al Sulaymaniyah,Sharbazher,Mawat,Basawe,35.9308,45.3531,2,Al Maloomah; ROJ News,National-Regional,"On 14 August 2024, Turkish army warplanes conducted airstrikes (using guided missiles) on the area of Basawe village (Al Sulaymaniyah), for the third time in a few weeks. Airstrikes caused fires in the area. Casualties unknown.",0,,1753954492
IRQ58255,2024-08-22,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,,,,External/Other forces only,,368,Middle East,Iraq,Al Sulaymaniyah,Sharbazher,Mawat,Kalalah,35.9322,45.3156,1,ANF News,International,"On 22 August 2024, Turkish army drones caried out airstrikes targeting Gelale (Kalalah) village in Sharbazher district of Al Sulaymaniyah. Casualties unknown.",0,,1753954492
IRQ58257,2024-08-23,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,,,,External/Other forces only,,368,Middle East,Iraq,Al Sulaymaniyah,Sharbazher,Mawat,Mawat,35.9012,45.413,1,ANF News,International,"On 23 August 2024, Turkish army warplanes caried out airstrikes targeting Mawet (Mawat) in Sharbazher district of Al Sulaymaniyah. Casualties unknown.",0,,1753954492
IRQ58492,2024-09-02,2024,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Barwari Bala,Dargal,37.1693,43.3154,2,ANF News,International,"Around 2 September 2024 (from 31 August - 3 September), Turkish army helicopters carried out airstrikes against PKK forces in Dergele (Dargal) area in Al Amadiya district of Duhok. Casualties unknown.",0,,1753954492
IRQ58495,2024-09-02,2024,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Barwari Bala,Metina,37.1683,43.2709,2,ANF News,International,"Around 2 September 2024 (from 31 August - 3 September), Turkish army warplanes and helicopters carried out airstrikes against PKK militants in Sere Metina area (Al Amadiya, Duhok). Casualties unknown.",0,,1753954492
IRQ58496,2024-09-02,2024,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Al Sulaymaniyah,Pshdar,Nawdasht,Bepalan,36.3684,45.0479,2,ANF News,International,"Around 2 September 2024 (from 31 August - 3 September), Turkish army warplanes carried out airstrikes against PKK forces in the Bepalan area in the Kandil mountain area of Pshdar district of Al Sulaymaniyah. Casualties unknown.",0,,1753954492
IRQ58497,2024-09-02,2024,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Erbil,Rawanduz,Bradost,Barbazin,36.8447,44.8105,2,ANF News,International,"Around 2 September 2024 (from 31 August - 3 September), Turkish army warplanes carried out airstrikes against PKK militants in Berbizina (Barbazin) area in Rawanduz district of Erbil. Casualties unknown.",0,,1753954492
IRQ58499,2024-09-02,2024,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Barwari Bala,Shelaza,37.1538,43.385,2,ANF News,International,"Around 2 September 2024 (from 31 August - 3 September), Turkish army warplanes carried out airstrikes against PKK militants in Shelaza area (Al Amadiya, Duhok). Casualties unknown.",0,,1753954492
IRQ58500,2024-09-02,2024,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Erbil,Rawanduz,Balak,Silsilat Jibal Qandil,36.5331,45.0085,2,ANF News,International,"Around 2 September 2024 (from 31 August - 3 September), Turkish forces carried out airstrikes against PKK militants in Gire Sexnasir, Soregule, Gire Zergele, and Surede areas (Kurdish name) in Qandil mountain region (Silsilat Jibal Qandil) of Erbil. Casualties unknown.",0,,1753954492
IRQ58501,2024-08-29,2024,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Duhok,Al Amadiya,Sarsank,Dayrki,36.8968,43.4957,2,ANF News; ROJ News,Regional-International,"Around 29 August 2024 (from 27 - 31 August), Turkish army warplanes carried out airstrikes against PKK forces in Derik (Dayrki) area in Gare (Chiya-e Gara) region in Al Amadiya district of Duhok. Casualties unknown.",0,,1753954492
IRQ58502,2024-08-29,2024,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,External/Other forces,PKK: Kurdistan Workers Party,,Rebel group,Rebel group-External/Other forces,,368,Middle East,Iraq,Erbil,Rawanduz,Bradost,Barbazin,36.8447,44.8105,2,ANF News; ROJ News,Regional-International,"Around 29 August 2024 (from 27 - 31 August), Turkish army warplanes carried out airstrikes against PKK militants in Berbizina (Barbazin) area in Rawanduz district of Erbil. Casualties unknown.",0,,1753954492
