event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IRN30334,2025-02-12,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Gilan,Rasht,Central,Rasht,37.2761,49.5886,1,Human Rights Activists in Iran (HRA); Iranian Labour News Agency,Local partner-Other,"On 12 February 2025, workers of the Khazar Steel Factory protested outside their workplace for the second day in a row in Rasht city (Rasht, Gilan) to demand payment of their salary arrears.",0,crowd size=no report,1739840109
IRN30335,2025-02-13,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Hormozgan,Bandar-Lengeh,Kish,Lavan Island,26.8074,53.3741,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 February 2025, Continental Plateau Oil Company employees under the Ministry of Petroleum protested on the Salman oil platform in Lavan Island (Bandar-Lengeh, Hormozgan) to demand the removal of the salary cap, the removal of the limitation of retirement years and the return of excess tax deductions.",0,crowd size=no report,1739840109
IRN30336,2025-02-13,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Health Workers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Isfahan,Isfahan,Central,Isfahan,32.6525,51.6746,1,Eteraze Bazar; Human Rights Activists in Iran (HRA),Local partner-Other,"On 13 February 2025, pharmacists staged a rally in front of the Social Security Organization in Isfahan city (Isfahan) over non-payment of debt by insurance organizations.",0,crowd size=no report,1739840109
IRN30339,2025-02-14,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Khuzestan,Shush,Shavur,Haft Tappeh,32.0837,48.41,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 14 February 2025, young job seekers from Shushtar city rallied in front of the provincial governor's office in Ahvaz city (Ahvaz, Khuzestan) to demand the hiring of local job seekers at the Haft Tappeh Sugarcane Agro-Industry Company.",0,crowd size=no report,1739840109
IRN30340,2025-02-11,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,Protesters,,,,Protesters only,,364,Middle East,Iran,Kurdistan,Saqqez,Central,Saqqez,36.2499,46.2735,1,BBC News; Free Union of Iranian Workers,Other-International,"On 11 February 2025, families of prisoners sentenced to death and local residents staged a rally outside the Saqqez Prison in Saqqez city (Saqqez, Kurdistan) to demand execution sentences be revoked.",0,crowd size=no report,1739840109
IRN30341,2025-02-09,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Khuzestan,Shushtar,Central,Shushtar,32.0497,48.8484,1,Haft Tappeh Sugar Cane Mill Labor Syndicate,New media,"On 9 February 2025, retirees of the Social Security Organization protested in Shushtar city (Shushtar, Khuzestan) over the lack of salary equalization and poor living conditions.",0,crowd size=no report,1739840109
IRN30342,2025-02-13,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Qazvin,Takestan,Khorramdasht,Khorramdasht,35.9318,49.5074,1,Eteraze Bazar; Iran International,New media-International,"On 13 February 2025, workers and manufacturers at the Siah Sang Industrial Zone staged a rally in front of their workplace in Khorramdasht city (Takestan, Qazvin) to protest against the power outages.",0,crowd size=no report,1739840109
IRN30343,2025-02-13,2025,1,Demonstrations,Protests,Protest with intervention,Protesters (Iran),Former Military Forces of Iran (1989-),Protesters,Police Forces of Iran (1989-),,State forces,State forces-Protesters,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 6,35.7252,51.4029,1,BBC News; Human Rights Activists in Iran (HRA); Iran International; Iran Wire; Radio Zamaneh,Local partner-Other,"On 13 February 2025, protesters and veterans staged a rally around the University of Tehran in Tehran - District 6 (Tehran, Tehran) to demand the release of the Green Movement's leaders from house arrest. Police arrested at least six protesters.",0,crowd size=no report,1775609956
IRN30344,2025-02-14,2025,1,Demonstrations,Protests,Protest with intervention,Protesters (Iran),Students (Iran),Protesters,Police Forces of Iran (1989-),,State forces,State forces-Protesters,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 6,35.7252,51.4029,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA); Iran International; Iran Wire; Iranian Student News Agency; Islamic Republic News Agency; Radio Farda; Trade Unions of Iranian Student,Local partner-Other,"On 14 February 2025, students at the University of Tehran held a rally at the campus and the university dormitory in Tehran - District 6 (Tehran, Tehran) protest against the murder of a fellow student, citing mismanagement and a lack of security near the campus. The student was injured during a bag-snatching incident near the university by thieves and later died in the hospital. Police arrested at least four students.",0,crowd size=no report,1775609956
IRN30345,2025-02-09,2025,1,Demonstrations,Protests,Protest with intervention,Protesters (Iran),,Protesters,Police Forces of Iran (1989-),,State forces,State forces-Protesters,,364,Middle East,Iran,Kohgiluyeh and Boyer-Ahmad,Kohgeluyeh,Central,Dehdasht,30.7949,50.5646,1,BBC News; Iran Wire,Regional-International,"On 9 February 2025, local residents held a demonstration against the government in Dehdasht city (Kohgeluyeh, Kohgiluyeh and Boyer-Ahmad) over poor living conditions, water shortages, and the rising death toll among local smugglers (Shotees). Police arrested some protesters.",0,crowd size=no report,1753970683
